id_x,user_id,mission_id,completed_at,id_y,name_x,description,carbon_reduction,name_y,email,created_at,id_x.1,timestamp,activity_type_x,page_id,button_id,id_y.1,session_start,session_end,duration,activity_type_y,start_time,end_time,date
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-14 07:42:00,Page Visit,MissionPage,,6,2025-02-14 08:07:00,2025-02-14 08:08:00,53 minutes,Mission,2025-02-14 04:34:00,2025-02-14 05:22:00,2025-02-15
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-10 01:55:00,Page Visit,MissionPage,,6,2025-02-10 02:46:00,2025-02-10 03:13:00,53 minutes,Session,2025-02-10 01:10:00,2025-02-10 01:55:00,2025-02-16
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-11 01:27:00,Page Visit,MissionPage,,6,2025-02-11 11:52:00,2025-02-11 12:03:00,53 minutes,Click,2025-02-11 06:07:00,2025-02-11 06:34:00,2025-02-11
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-11 03:03:00,Page Visit,MissionPage,,6,2025-02-11 00:19:00,2025-02-11 00:54:00,53 minutes,Mission,2025-02-11 04:34:00,2025-02-11 04:59:00,2025-02-13
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-13 01:55:00,Page Visit,MissionPage,,6,2025-02-13 09:21:00,2025-02-13 10:12:00,53 minutes,Session,2025-02-13 10:14:00,2025-02-13 10:49:00,2025-02-15
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-16 09:14:00,Page Visit,MissionPage,,6,2025-02-16 09:17:00,2025-02-16 09:42:00,53 minutes,Click,2025-02-16 01:15:00,2025-02-16 01:47:00,2025-02-15
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-15 05:08:00,Page Visit,MissionPage,,6,2025-02-15 08:55:00,2025-02-15 09:52:00,53 minutes,Mission,2025-02-15 03:44:00,2025-02-15 04:35:00,2025-02-15
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-10 08:30:00,Page Visit,MissionPage,,6,2025-02-10 00:27:00,2025-02-10 00:36:00,53 minutes,Session,2025-02-10 11:35:00,2025-02-10 12:24:00,2025-02-12
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-14 04:57:00,Page Visit,MissionPage,,6,2025-02-14 09:11:00,2025-02-14 09:34:00,53 minutes,Click,2025-02-14 11:58:00,2025-02-14 12:05:00,2025-02-15
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-12 10:29:00,Page Visit,MissionPage,,6,2025-02-12 08:18:00,2025-02-12 09:17:00,53 minutes,Mission,2025-02-12 10:41:00,2025-02-12 11:38:00,2025-02-11
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-15 08:20:00,Page Visit,MissionPage,,6,2025-02-15 04:53:00,2025-02-15 05:12:00,53 minutes,Session,2025-02-15 06:15:00,2025-02-15 06:24:00,2025-02-12
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-13 09:49:00,Page Visit,MissionPage,,6,2025-02-13 01:43:00,2025-02-13 02:16:00,53 minutes,Click,2025-02-13 01:57:00,2025-02-13 02:27:00,2025-02-16
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-12 10:55:00,Page Visit,MissionPage,,6,2025-02-12 07:07:00,2025-02-12 07:42:00,53 minutes,Mission,2025-02-12 06:11:00,2025-02-12 06:35:00,2025-02-10
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-10 07:23:00,Page Visit,MissionPage,,6,2025-02-10 07:22:00,2025-02-10 07:59:00,53 minutes,Session,2025-02-10 05:25:00,2025-02-10 06:05:00,2025-02-14
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,2,2025-02-11 02:07:00,Page Visit,MissionPage,,6,2025-02-11 06:40:00,2025-02-11 06:55:00,53 minutes,Click,2025-02-11 10:31:00,2025-02-11 10:56:00,2025-02-12
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-11 06:53:00,Page Visit,Profile,,2,2025-02-11 07:03:00,2025-02-11 07:17:00,98 minutes,Mission,2025-02-11 10:19:00,2025-02-11 10:26:00,2025-02-12
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 04:13:00,Page Visit,Profile,,2,2025-02-15 02:54:00,2025-02-15 03:41:00,98 minutes,Session,2025-02-15 07:25:00,2025-02-15 07:56:00,2025-02-15
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 09:33:00,Page Visit,Profile,,2,2025-02-10 03:19:00,2025-02-10 03:23:00,98 minutes,Click,2025-02-10 01:28:00,2025-02-10 02:23:00,2025-02-13
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 09:01:00,Page Visit,Profile,,2,2025-02-16 00:51:00,2025-02-16 00:53:00,98 minutes,Mission,2025-02-16 10:09:00,2025-02-16 10:15:00,2025-02-14
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-12 10:18:00,Page Visit,Profile,,2,2025-02-12 03:09:00,2025-02-12 03:10:00,98 minutes,Session,2025-02-12 03:02:00,2025-02-12 03:08:00,2025-02-15
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 00:27:00,Page Visit,Profile,,2,2025-02-10 02:23:00,2025-02-10 02:51:00,98 minutes,Click,2025-02-10 02:13:00,2025-02-10 03:04:00,2025-02-16
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 06:11:00,Page Visit,Profile,,2,2025-02-10 10:28:00,2025-02-10 10:49:00,98 minutes,Mission,2025-02-10 07:07:00,2025-02-10 07:52:00,2025-02-11
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 11:09:00,Page Visit,Profile,,2,2025-02-13 11:53:00,2025-02-13 12:01:00,98 minutes,Session,2025-02-13 01:39:00,2025-02-13 02:37:00,2025-02-12
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 09:09:00,Page Visit,Profile,,2,2025-02-13 02:28:00,2025-02-13 02:51:00,98 minutes,Click,2025-02-13 05:39:00,2025-02-13 06:31:00,2025-02-13
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 08:52:00,Page Visit,Profile,,2,2025-02-15 04:52:00,2025-02-15 04:59:00,98 minutes,Mission,2025-02-15 00:05:00,2025-02-15 00:09:00,2025-02-14
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-11 11:00:00,Page Visit,Profile,,2,2025-02-11 03:22:00,2025-02-11 03:57:00,98 minutes,Session,2025-02-11 09:40:00,2025-02-11 09:53:00,2025-02-14
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 04:26:00,Page Visit,Profile,,2,2025-02-10 08:56:00,2025-02-10 09:10:00,98 minutes,Click,2025-02-10 06:53:00,2025-02-10 07:25:00,2025-02-16
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 08:27:00,Page Visit,Profile,,2,2025-02-13 04:41:00,2025-02-13 04:45:00,98 minutes,Mission,2025-02-13 03:40:00,2025-02-13 04:32:00,2025-02-14
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-12 06:39:00,Page Visit,Profile,,2,2025-02-12 10:34:00,2025-02-12 11:21:00,98 minutes,Session,2025-02-12 07:53:00,2025-02-12 08:10:00,2025-02-16
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 07:02:00,Page Visit,Profile,,2,2025-02-10 03:30:00,2025-02-10 03:32:00,98 minutes,Click,2025-02-10 06:45:00,2025-02-10 07:44:00,2025-02-14
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 05:36:00,Page Visit,Profile,,4,2025-02-16 05:09:00,2025-02-16 05:49:00,73 minutes,Mission,2025-02-16 06:35:00,2025-02-16 06:52:00,2025-02-13
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 02:39:00,Page Visit,Profile,,4,2025-02-14 04:08:00,2025-02-14 04:32:00,73 minutes,Session,2025-02-14 00:12:00,2025-02-14 00:45:00,2025-02-11
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 03:52:00,Page Visit,Profile,,4,2025-02-16 08:15:00,2025-02-16 09:02:00,73 minutes,Click,2025-02-16 09:37:00,2025-02-16 10:33:00,2025-02-13
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 11:39:00,Page Visit,Profile,,4,2025-02-14 10:59:00,2025-02-14 11:04:00,73 minutes,Mission,2025-02-14 08:56:00,2025-02-14 09:46:00,2025-02-10
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 05:37:00,Page Visit,Profile,,4,2025-02-10 11:44:00,2025-02-10 11:46:00,73 minutes,Session,2025-02-10 01:57:00,2025-02-10 02:39:00,2025-02-11
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 02:59:00,Page Visit,Profile,,4,2025-02-13 04:50:00,2025-02-13 05:43:00,73 minutes,Click,2025-02-13 02:00:00,2025-02-13 02:28:00,2025-02-10
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 01:10:00,Page Visit,Profile,,4,2025-02-16 03:00:00,2025-02-16 03:48:00,73 minutes,Mission,2025-02-16 01:09:00,2025-02-16 01:48:00,2025-02-13
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 00:26:00,Page Visit,Profile,,4,2025-02-10 06:35:00,2025-02-10 06:49:00,73 minutes,Session,2025-02-10 03:22:00,2025-02-10 03:43:00,2025-02-16
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 09:33:00,Page Visit,Profile,,4,2025-02-14 09:18:00,2025-02-14 09:37:00,73 minutes,Click,2025-02-14 01:35:00,2025-02-14 02:15:00,2025-02-10
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 03:55:00,Page Visit,Profile,,4,2025-02-13 03:06:00,2025-02-13 04:01:00,73 minutes,Mission,2025-02-13 09:40:00,2025-02-13 10:22:00,2025-02-15
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 05:39:00,Page Visit,Profile,,4,2025-02-14 00:06:00,2025-02-14 00:24:00,73 minutes,Session,2025-02-14 11:19:00,2025-02-14 11:26:00,2025-02-15
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 06:47:00,Page Visit,Profile,,4,2025-02-10 05:10:00,2025-02-10 06:02:00,73 minutes,Click,2025-02-10 10:30:00,2025-02-10 11:21:00,2025-02-16
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 09:46:00,Page Visit,Profile,,4,2025-02-16 07:10:00,2025-02-16 07:34:00,73 minutes,Mission,2025-02-16 01:33:00,2025-02-16 01:50:00,2025-02-10
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-11 04:07:00,Page Visit,Profile,,4,2025-02-11 00:58:00,2025-02-11 01:42:00,73 minutes,Session,2025-02-11 02:30:00,2025-02-11 02:54:00,2025-02-14
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-12 03:09:00,Page Visit,Profile,,4,2025-02-12 10:28:00,2025-02-12 10:53:00,73 minutes,Click,2025-02-12 07:03:00,2025-02-12 07:11:00,2025-02-16
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 05:40:00,Page Visit,Profile,,6,2025-02-14 09:42:00,2025-02-14 10:01:00,53 minutes,Mission,2025-02-14 01:58:00,2025-02-14 02:11:00,2025-02-13
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 06:03:00,Page Visit,Profile,,6,2025-02-15 02:46:00,2025-02-15 02:51:00,53 minutes,Session,2025-02-15 09:12:00,2025-02-15 09:53:00,2025-02-16
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 03:15:00,Page Visit,Profile,,6,2025-02-15 08:08:00,2025-02-15 08:22:00,53 minutes,Click,2025-02-15 07:33:00,2025-02-15 07:34:00,2025-02-10
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 06:51:00,Page Visit,Profile,,6,2025-02-13 08:42:00,2025-02-13 08:46:00,53 minutes,Mission,2025-02-13 02:40:00,2025-02-13 03:26:00,2025-02-15
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 09:34:00,Page Visit,Profile,,6,2025-02-15 01:38:00,2025-02-15 02:12:00,53 minutes,Session,2025-02-15 06:43:00,2025-02-15 07:05:00,2025-02-14
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-12 01:15:00,Page Visit,Profile,,6,2025-02-12 02:58:00,2025-02-12 03:56:00,53 minutes,Click,2025-02-12 10:13:00,2025-02-12 10:41:00,2025-02-11
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-12 11:26:00,Page Visit,Profile,,6,2025-02-12 10:12:00,2025-02-12 10:50:00,53 minutes,Mission,2025-02-12 07:46:00,2025-02-12 07:57:00,2025-02-15
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 04:18:00,Page Visit,Profile,,6,2025-02-16 06:49:00,2025-02-16 07:21:00,53 minutes,Session,2025-02-16 02:52:00,2025-02-16 03:16:00,2025-02-13
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-14 01:41:00,Page Visit,Profile,,6,2025-02-14 08:23:00,2025-02-14 08:27:00,53 minutes,Click,2025-02-14 10:42:00,2025-02-14 11:38:00,2025-02-11
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-15 08:30:00,Page Visit,Profile,,6,2025-02-15 04:45:00,2025-02-15 05:37:00,53 minutes,Mission,2025-02-15 01:24:00,2025-02-15 01:39:00,2025-02-15
8,102,2,2025-02-11,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-11 08:17:00,Page Visit,Profile,,6,2025-02-11 06:51:00,2025-02-11 07:36:00,53 minutes,Session,2025-02-11 09:33:00,2025-02-11 10:05:00,2025-02-14
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 03:40:00,Page Visit,Profile,,6,2025-02-10 03:01:00,2025-02-10 03:19:00,53 minutes,Click,2025-02-10 00:28:00,2025-02-10 00:50:00,2025-02-10
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-10 01:33:00,Page Visit,Profile,,6,2025-02-10 00:09:00,2025-02-10 00:54:00,53 minutes,Mission,2025-02-10 08:48:00,2025-02-10 09:01:00,2025-02-15
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-13 06:33:00,Page Visit,Profile,,6,2025-02-13 06:46:00,2025-02-13 06:55:00,53 minutes,Session,2025-02-13 09:39:00,2025-02-13 10:03:00,2025-02-15
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,4,2025-02-16 02:45:00,Page Visit,Profile,,6,2025-02-16 09:43:00,2025-02-16 10:00:00,53 minutes,Click,2025-02-16 00:28:00,2025-02-16 00:43:00,2025-02-16
8,102,2,2025-02-10,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-10 11:08:00,Page Visit,Home,,2,2025-02-10 05:12:00,2025-02-10 05:29:00,98 minutes,Mission,2025-02-10 02:40:00,2025-02-10 02:46:00,2025-02-12
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-13 11:59:00,Page Visit,Home,,2,2025-02-13 07:14:00,2025-02-13 07:58:00,98 minutes,Session,2025-02-13 05:53:00,2025-02-13 06:25:00,2025-02-16
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-16 08:58:00,Page Visit,Home,,2,2025-02-16 03:07:00,2025-02-16 03:25:00,98 minutes,Click,2025-02-16 03:08:00,2025-02-16 03:24:00,2025-02-15
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-15 02:27:00,Page Visit,Home,,2,2025-02-15 00:21:00,2025-02-15 01:20:00,98 minutes,Mission,2025-02-15 04:48:00,2025-02-15 05:32:00,2025-02-11
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-15 08:38:00,Page Visit,Home,,2,2025-02-15 00:23:00,2025-02-15 00:25:00,98 minutes,Session,2025-02-15 10:40:00,2025-02-15 11:10:00,2025-02-11
8,102,2,2025-02-13,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-13 10:43:00,Page Visit,Home,,2,2025-02-13 09:21:00,2025-02-13 09:45:00,98 minutes,Click,2025-02-13 10:55:00,2025-02-13 11:45:00,2025-02-14
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-15 11:34:00,Page Visit,Home,,2,2025-02-15 07:45:00,2025-02-15 08:37:00,98 minutes,Mission,2025-02-15 01:38:00,2025-02-15 02:35:00,2025-02-11
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-12 06:50:00,Page Visit,Home,,2,2025-02-12 02:39:00,2025-02-12 02:48:00,98 minutes,Session,2025-02-12 03:22:00,2025-02-12 04:21:00,2025-02-13
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-16 03:49:00,Page Visit,Home,,2,2025-02-16 08:08:00,2025-02-16 08:37:00,98 minutes,Click,2025-02-16 01:04:00,2025-02-16 01:50:00,2025-02-12
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-15 03:25:00,Page Visit,Home,,2,2025-02-15 01:31:00,2025-02-15 01:39:00,98 minutes,Mission,2025-02-15 00:05:00,2025-02-15 00:51:00,2025-02-15
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-14 04:12:00,Page Visit,Home,,2,2025-02-14 05:11:00,2025-02-14 05:19:00,98 minutes,Session,2025-02-14 08:21:00,2025-02-14 08:41:00,2025-02-10
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-12 00:34:00,Page Visit,Home,,2,2025-02-12 06:42:00,2025-02-12 07:07:00,98 minutes,Click,2025-02-12 05:46:00,2025-02-12 06:21:00,2025-02-13
8,102,2,2025-02-15,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-15 00:04:00,Page Visit,Home,,2,2025-02-15 06:43:00,2025-02-15 07:20:00,98 minutes,Mission,2025-02-15 00:32:00,2025-02-15 01:25:00,2025-02-15
8,102,2,2025-02-12,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-12 09:41:00,Page Visit,Home,,2,2025-02-12 06:30:00,2025-02-12 06:33:00,98 minutes,Session,2025-02-12 09:55:00,2025-02-12 10:01:00,2025-02-13
8,102,2,2025-02-14,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-14 05:14:00,Page Visit,Home,,2,2025-02-14 03:22:00,2025-02-14 03:46:00,98 minutes,Click,2025-02-14 11:42:00,2025-02-14 11:45:00,2025-02-15
8,102,2,2025-02-16,2,소비 내역 캡쳐 인증하기,종이 영수증 대신 전자 영수증을 사용한 구매 내역 인증,0.2,정민석,jungms@example.com,2024-12-18,6,2025-02-16 10:02:00,Page Visit,Home,,4,2025-02-16 07:58:00,2025-02-16 08:10:00,73 minutes,Mission,2025-02-16 11:30:00,2025-02-16 12:14:00,2025-02-11
